userId,GoalSetting,StrategicPlanning,SelfEvaluation,TaskStrategies,Elaboration,HelpSeeking,SRL,only lecture,Atry to lecture,explore,only asessment,Lcomplete to Atry,lecture to Acomplete,hrs,prior_exp,crs_str,crs_fin,int_topic,int_assess,edu,age,isfemale,emp_student,emp_job,completer,days_act,num_events,num_ses,grade,cluster,Gano
a7e60c95e1118eb2ecd0cfdbd59b62e627031ea0,2.75,3.75,4,4,4,1.5,3.333333333,14,67,12,3,0,0,6,0,2,2,1,1,3,27,0,0,1,,17,271,29,90.66666961,2,1
d119fc300229f1835e7a7e48aaee97aea968b159,3.5,4,4,3.833333333,3.333333333,3,3.611111111,5,49,34,0,0,0,2,1,1,1,1,1,5,18,0,1,0,VERDADERO,14,328,21,100,2,1
af79fcfc9284557499c5782040d39789bfa2d32d,4,4,4,4,4,3,3.833333333,43,45,0,3,4,0,3,0,4,4,1,1,5,35,0,0,1,FALSO,15,279,51,60.28571725,1,1
69d84a62d5a8082d02b52c42983ddc11cf052fe2,1.5,2.75,1.333333333,2.166666667,3,0.5,1.875,0,45,7,4,0,0,5,1,10,0,0,1,4,28,0,0,0,FALSO,10,92,11,64.99999762,1,1
6058b01a185229d6335eadceeb86eb60f9c6ae6c,2.5,3.75,2.333333333,3.5,3.666666667,3,3.125,6,45,39,3,0,0,5,1,0,0,1,1,4,21,0,1,0,FALSO,10,195,16,67.14285612,1,1
572928f9cd4bf3285c675adb60bc4cabba90c378,4,3.25,3,3.333333333,3,2.5,3.180555556,48,45,5,0,13,0,6,1,2,2,1,1,6,45,0,0,1,FALSO,20,364,35,70.14285922,1,1
22d15427cd4b766a4a976741bc39745f21ccb3f3,4,4,4,4,4,4,4,28,45,0,6,0,0,5,0,4,4,1,1,3,31,0,0,1,FALSO,12,303,25,71.88571692,1,1
836f9b635bc555760a3457bfe027a29de6773d90,4,4,3.666666667,3.333333333,4,1,3.333333333,26,45,21,4,0,0,2,1,6,6,1,1,3,40,0,0,1,VERDADERO,16,337,21,91.9428587,2,1
bcd8610e5cb9aa4745aaed351f9d07d903f7bbd9,3.75,3,3.666666667,3.5,3,2.5,3.236111111,25,45,4,12,0,0,6,1,1,1,1,1,4,22,0,1,0,VERDADERO,17,336,49,92.14285612,2,1
ddb852d6563ffde28480c4da9aca989748d8c8f3,3,2.75,3,2.666666667,3.333333333,1.5,2.708333333,21,45,15,6,0,0,5,1,6,2,1,1,2,43,0,1,0,VERDADERO,9,296,28,92.40952134,2,1
0b7f91f36a9bb819f1ae9fd70e0149971b1a5e54,4,3.75,4,4,4,3.5,3.875,0,45,7,23,0,0,2,1,0,0,1,1,5,31,0,0,1,VERDADERO,7,216,16,93.00000072,2,1
6241149e4020c08c6f91ad303c98f340d580a302,2.25,2.5,3,2,2.666666667,1,2.236111111,0,9,4,6,0,0,6,1,7,4,1,1,4,30,0,0,0,FALSO,7,1,14,31.00000024,0,0
bc48fa3cadedff3e04c52693a74b4b742da616e2,2,2.25,2.333333333,2.666666667,2.333333333,2,2.263888889,0,9,0,3,0,0,2,0,0,0,1,1,3,24,0,1,0,FALSO,4,3,5,4.500000179,0,0
0dbe4d497aeeb99ae098e1e6dceb94ebf509ab33,2,2.5,3,2.333333333,2.666666667,1.5,2.333333333,0,9,4,0,0,0,3,0,0,0,0,0,3,42,0,0,0,FALSO,5,1,9,5.999999866,0,0
60c79f2d0462d986bfec20f4939fce87c56eed04,2,2,2,2,2,2,2,0,6,5,3,0,0,5,1,0,0,1,1,4,24,0,0,1,FALSO,15,4,35,42.14285612,0,0
3abbacf8e771860105509ddda91a6a8269e7f6d7,2.75,2.75,2.666666667,2.5,3,0.25,2.319444444,3,6,0,4,0,0,7,0,1,1,1,1,4,32,1,0,0,FALSO,6,4,13,5.999999866,0,0
912b9cb6afd80022a64e0ec3b0af623b48d541ab,2.75,2.5,2.333333333,2,3,1.75,2.388888889,1,6,0,0,4,0,6,0,0,0,1,1,3,22,0,0,1,FALSO,4,36,6,11.14285737,0,0
aba48041c0f5d3588896a68f34551e9cfcaccd79,3,2,2.333333333,2.5,2.333333333,0.75,2.152777778,2,5,4,0,0,0,6,1,3,0,1,1,5,40,0,0,1,FALSO,9,1,11,59.88571644,0,0
776d1a2cd792fd19506d8ad6c6b87a4dbe771c6c,2.5,2.75,2.333333333,1.666666667,2,2,2.208333333,4,5,5,26,0,0,3,0,0,0,1,1,5,22,0,1,0,FALSO,10,3,31,51.68571472,0,0
5efa6501da6da27ebf981881265a5759df413063,2,2,2,2,2,1,1.833333333,0,4,0,7,0,8,3,0,1,0,1,1,4,30,0,1,0,FALSO,10,1,26,30.14285862,0,0
e1ee21b7df0bf657c6df723e4420f0bdb6ce58c8,2,2,2,2,2,1.5,1.916666667,3,4,5,6,0,0,4,1,5,2,0,0,4,28,0,0,1,FALSO,7,2,9,34.3428582,0,0
74ee49425e227ac965172d03419013737c982e40,1.75,2.25,2,1.5,2,2.25,1.958333333,0,4,4,0,7,0,4,0,0,0,1,1,2,30,0,0,1,FALSO,8,1,14,23.28571379,0,0
f29315f13e8c18d12a9d90d6b1b9085107e9bb81,2,2,2,2,2,2,2,0,4,0,6,0,0,2,0,0,0,1,1,3,32,0,0,1,FALSO,3,1,11,17.73809493,0,0
39449086ba3510dc9bc604c9d42d3d20a9b6f156,2.25,1.25,1.666666667,2.166666667,3,2,2.055555556,3,4,7,7,0,9,4,0,0,0,1,1,4,22,0,1,0,FALSO,16,2,30,46.5428561,0,0
1e2a936ed84bb2a217904c18a7ed307f25d6d54c,1.75,2.25,2,2.5,2.666666667,1.5,2.111111111,0,4,5,3,0,0,2,1,0,0,1,1,3,18,1,0,1,FALSO,7,1,17,32.16666579,0,0
ec102a298691a9464106a996081b965bf2655c3f,2.25,2.25,2.333333333,2.666666667,2.333333333,1.25,2.180555556,0,4,0,0,0,0,5,0,1,1,1,1,6,29,0,0,1,FALSO,2,1,8,5.999999866,0,0
7891270d8530b7442d6328d64f1182d144f94d48,1.75,1.75,2.666666667,2.166666667,3,1.75,2.180555556,0,4,5,8,0,0,7,1,1,0,1,1,4,20,0,1,0,FALSO,10,4,26,44.60000098,0,0
7ee062e2400c5cf2bbdf19c8c66badbab1b0f86c,3.25,1.5,2,2.833333333,3.666666667,0,2.208333333,0,4,6,0,0,0,6,1,4,4,1,1,3,19,0,1,0,FALSO,8,9,13,34.94285643,0,0
7ad230e07962a1de11cb5101171b9085dc4c3992,1.5,2.5,3,2,2,2.5,2.25,0,4,0,0,0,0,2,0,1,1,1,1,4,31,0,0,1,FALSO,8,10,10,2.999999933,0,0
a0d1a000ee3572c31acf9d57f9569720ba561f1e,1,2,2,2.333333333,3.333333333,3,2.277777778,0,4,4,0,0,0,5,0,0,0,1,1,2,20,1,0,1,FALSO,4,1,9,31.00000024,0,0
db5c48f6cfe8e46202102d0b62b5e881d0355f4b,2.5,2,2.666666667,2.5,2.333333333,2,2.333333333,3,4,5,9,8,0,5,1,1,0,1,1,3,20,0,1,0,FALSO,7,1,19,56.2857151,0,0
981c66047a39459e307713a36379d115c983983e,2,2.75,2.333333333,3,3,1,2.347222222,0,4,0,3,0,0,4,0,1,1,1,0,2,34,0,0,1,FALSO,7,2,14,28.08571458,0,0
56baa60f40b7d50a0cdec5d598d4bc34e7156a0e,3,2.5,3,2.5,2,1.25,2.375,0,4,0,0,0,0,6,1,2,1,1,1,3,22,0,0,1,FALSO,2,1,2,5.999999866,0,0
7f8940ca917bf1a5b4acb3d2f5e8e4f48c309c33,1.5,1.5,1.666666667,1.333333333,1,0.25,1.208333333,4,3,3,0,0,0,10,1,0,0,0,0,4,26,0,0,0,FALSO,4,15,9,23.28571379,0,0
6f086c15c025d98ecbde07785f7b4a67db593cca,2.25,2,1,1.166666667,1.333333333,2.5,1.708333333,0,3,5,0,0,0,4,1,0,0,1,1,3,19,0,1,0,FALSO,9,3,14,16.28571451,0,0
faef77c3e151a41c540ecd16f0831c26d9fa552f,2,2,2.333333333,2.166666667,2,1,1.916666667,2,3,0,0,0,0,5,1,2,2,1,1,5,28,0,0,1,FALSO,2,1,5,24.1428569,0,0
a710053c295f5f7e166c127f6f293b5059f72413,0.75,2.75,3.333333333,2.333333333,2.666666667,0.5,2.055555556,0,3,5,0,0,0,3,0,3,2,0,0,4,35,0,0,1,FALSO,3,6,6,48.28571379,0,0
dc00d000416b9e07b952bd6607eae0151fb38c69,2,2,2.666666667,2.333333333,2,2.5,2.25,2,3,9,0,0,0,4,0,0,0,0,0,5,20,0,1,0,FALSO,9,1,19,16.71428531,0,0
2934db2bd41d1f1c5ef24bb83cf5a14bf99b6da9,1.5,1.75,2,2.5,3.333333333,2.5,2.263888889,2,3,5,6,0,0,2,0,5,5,1,1,2,39,0,0,0,FALSO,10,4,28,47.94285595,0,0
9a122ffc261b161d6e47525a03feeb9249c50480,2.5,2,3,2.166666667,2.666666667,1.5,2.305555556,0,3,5,0,0,0,5,1,0,0,1,1,3,25,0,1,0,FALSO,2,3,2,5.999999866,0,0
85128c91761402704a3b0764e190730bef1a230b,1,1.75,3,2.333333333,3.333333333,2.5,2.319444444,0,3,5,4,0,0,6,1,1,0,1,1,4,42,0,0,1,FALSO,10,5,29,55.14285564,0,0
6529fa2439bcb41e9a8ba7292c311e81c2c25997,2,2,2.333333333,2.166666667,3,2.5,2.333333333,0,3,0,0,0,0,4,1,3,1,1,1,4,28,0,0,1,FALSO,5,4,5,24.1428569,0,0
7b026b4c5f68aa6b6b6f2b5370c1cf3948200c7e,3.5,2.25,3,1.666666667,1.666666667,2,2.347222222,0,3,0,0,0,0,6,0,0,0,1,1,5,29,0,0,1,FALSO,8,2,19,24.1428569,0,0
bf7bf66ab7026c9bb369cc1614e6d2d81a4f14ab,2.25,2,3,2.5,2,2.5,2.375,4,3,0,0,0,0,4,0,0,0,0,0,2,16,0,0,0,FALSO,3,2,5,5.999999866,0,0
1f8d9ac95d06d33e6c13fddee62b9f75a9b8c86a,1,2,3.666666667,2.333333333,3,2.25,2.375,0,3,5,8,0,0,3,1,0,0,1,1,4,23,0,1,0,FALSO,10,2,15,54.79999781,0,0
7e5eefaf7ecd5bdf93832f943d273e53f16f3687,3,2.75,2.333333333,1.833333333,2.666666667,1.75,2.388888889,0,3,0,3,0,0,4,1,5,5,1,1,5,20,0,1,0,FALSO,2,1,4,5.999999866,0,0
82a05c170d4d5ede22cffc568b1f67b241cf177d,2.5,2.75,3.333333333,1.833333333,2.333333333,1.75,2.416666667,0,3,4,0,0,0,5,0,0,0,1,1,5,19,1,1,0,FALSO,2,15,3,10.28571427,0,0
7b9b68f4f3a6b9fa3a598a1e8ace8f72b6f4bf58,0.75,1,2.666666667,1.166666667,1,0.5,1.180555556,0,2,4,0,0,0,6,0,0,0,1,1,2,17,0,1,0,FALSO,10,10,13,23.28571379,0,0
16801e020b8e5a77d19ae5ba5d49d7b17973e2f1,1.25,1.75,1.666666667,1.833333333,1.666666667,1.25,1.569444444,0,2,0,0,0,0,4,1,0,0,0,0,3,26,0,1,0,FALSO,1,9,1,16.28571451,0,0
26e9472cfa843db3cadc575dbd1bb353dd2a1fd0,1.25,0.75,2,2.333333333,2,2,1.722222222,3,2,0,4,0,0,1,0,3,2,1,1,5,27,0,0,1,FALSO,8,1,10,16.50000066,0,0
164431801e6a3a443e33bc75d70c7472353710cd,1.75,1.75,1.666666667,1.833333333,2.666666667,1.5,1.861111111,0,2,0,3,0,0,6,1,0,0,1,1,4,21,0,1,0,FALSO,12,1,23,46.7428565,0,0
784a018e5193f41ab240343b153a8b67855c15c6,1,2.25,3.333333333,1.333333333,2.333333333,1,1.875,0,2,4,0,0,0,2,1,1,1,1,1,2,20,0,1,0,FALSO,4,3,6,28.94285619,0,0
57844e624552b964c677ec72122d6884d529ba6e,2,2,2,2,2,1.5,1.916666667,0,2,0,0,0,0,3,0,1,0,0,1,3,20,0,0,1,FALSO,3,3,4,8.976190537,0,0
1690f21f4ae769e3744dad29452d471766560c36,1,2.25,2.333333333,2.166666667,2.333333333,1.5,1.930555556,0,2,0,0,0,0,8,0,0,0,1,0,2,19,0,1,0,FALSO,5,8,5,24.1428569,0,0
f431ba77e4bfd6f73bea98e9522511db2e591793,1,2.5,2.666666667,2,3,0.5,1.944444444,0,2,0,0,0,0,5,1,0,0,1,1,3,23,0,1,0,FALSO,2,4,2,4.500000179,0,0
9b267153b93f54890103c265390def73b98ff468,2,2.25,2.666666667,1.5,2.333333333,1,1.958333333,4,2,0,9,0,5,4,1,4,0,1,1,4,23,0,1,0,FALSO,5,2,8,25,0,0
cb68c1e8a3151ef7ae4a22854a16ee581bcdad7b,1.75,1.75,2.333333333,2,1.666666667,2.25,1.958333333,2,2,0,0,6,0,5,0,3,2,1,0,6,43,1,0,1,FALSO,18,1,25,35.28571427,0,0
a50f55ae782d6890c23d6ab7ed8afee2b14bcc86,1.5,3,3,1.5,3,0.25,2.041666667,1,2,0,0,0,0,4,0,0,0,1,1,3,25,0,1,0,FALSO,5,1,7,15.4285714,0,0
450114c7fc57642056b258584d8e4de0129ad892,2.25,2.25,2.333333333,1.166666667,2.333333333,2.25,2.097222222,0,2,4,7,0,0,5,0,0,0,1,1,3,22,0,1,0,FALSO,6,1,15,44.94285583,0,0
33c259cc8295191b0ea4fed9d3335892dea8c10a,2.75,1.75,1.666666667,2.666666667,2.666666667,1.25,2.125,0,2,5,0,3,0,5,1,1,0,1,1,4,22,0,1,0,FALSO,4,5,8,25.72857141,0,0
65f7a7eb6161bf33fc4345e6fc0337339f5db37d,1.75,2,3,1.5,2.333333333,2.25,2.138888889,0,2,0,0,0,0,8,0,4,3,1,1,5,38,0,0,1,FALSO,4,1,4,5.999999866,0,0
6e06e5ac682a2c3023ade167b8d9c0e2a332ecdc,1.75,2.25,1.666666667,2,2.666666667,2.5,2.138888889,0,2,5,3,0,0,3,0,1,1,1,1,2,19,0,1,0,FALSO,13,2,20,57.94285536,0,0
b0ac2c933a0be685aab06d26bdbc349bd5a7cc60,1.5,1.75,3,1.833333333,2.333333333,2.5,2.152777778,0,2,4,0,0,0,4,0,1,0,1,1,2,17,0,1,0,FALSO,5,10,5,23.28571379,0,0
b520964fd70ee74dd3eb0cbac7a409154ecbc7ba,2.25,1.75,2,2,2,3,2.166666667,0,2,0,0,0,0,2,1,0,0,1,1,5,32,0,0,1,FALSO,16,10,27,39.0142858,0,0
55060c9e8460f8844666aff28ffd5be76b5761be,3,2.25,2.333333333,2.833333333,2,0.75,2.194444444,4,2,5,7,0,0,4,1,1,1,1,1,3,48,0,0,1,FALSO,11,8,20,37.75238097,0,0
6e1559dd99a9f772899d51f9710836cf0ee43349,2,1.75,2,2.333333333,2,3.25,2.222222222,0,2,0,0,0,0,1,0,0,0,1,1,4,34,0,0,1,FALSO,2,2,2,2.999999933,0,0
691330a9d96cd242a6b478e81fed20f97e3493b8,2,2.5,2.333333333,2.333333333,2.666666667,1.5,2.222222222,2,2,0,0,0,0,3,0,3,2,1,0,3,25,1,1,0,FALSO,3,7,4,4.800000042,0,0
59c05e6ff841c1593cdfe4971dc24a4613352716,3,2,1,2.5,3.666666667,1.25,2.236111111,2,2,0,6,0,0,5,0,0,0,1,1,3,25,0,1,0,FALSO,8,8,19,38.24285567,0,0
d9a932cc85393c37709aa39e22fce035dff00ff3,2,3.25,1,2.333333333,1.666666667,3.25,2.25,4,2,0,0,0,0,4,0,0,0,1,1,3,17,0,1,0,FALSO,1,10,1,11.99999973,0,0
08635e0c4739a78946c43f28e64af0fe32809966,2,2.5,2.333333333,2.666666667,2.666666667,1.5,2.277777778,0,2,0,0,0,0,5,1,0,0,0,1,5,34,0,0,1,FALSO,3,5,4,7.285714149,0,0
6e7aae134e3fbf22d33fecc1f43b19ae5e10909b,2.25,3,2.333333333,2.5,2.666666667,1,2.291666667,0,2,0,0,0,0,3,0,5,3,1,0,2,27,0,1,0,FALSO,2,5,2,24.1428569,0,0
16805ed9bc9169e3913e6bfac042a5080af91657,2.25,2.5,2.333333333,2.166666667,3.333333333,1.25,2.305555556,0,2,5,0,0,0,3,1,7,4,0,0,4,23,0,0,1,FALSO,5,1,5,20.33333331,0,0
50294e4134c27482741d08c26ce7948198d1b2c0,2.25,2.75,3,2.5,2.333333333,1.25,2.347222222,0,2,0,0,0,5,6,0,0,0,1,1,5,29,0,0,1,FALSO,4,5,6,13.71428519,0,0
59ddce39b8581b76abaf4e643bce85f3b20243c9,2.75,2.25,2,1.833333333,3,2.25,2.347222222,2,2,0,0,0,0,5,1,0,0,0,1,5,22,0,1,0,FALSO,1,8,1,21.78571373,0,0
d8d2f3f3df62f85fdb74cb7f034e00631521571d,2,1.75,2.333333333,0.666666667,2.333333333,0,1.513888889,0,1,6,7,0,6,4,1,0,0,1,1,3,31,0,0,1,FALSO,6,1,8,41.14285707,0,0
fa3cf656a310caae4cdad92ea6ff64d396b94c59,2.75,1,2.333333333,0.833333333,2,1.5,1.736111111,2,1,0,7,5,0,3,0,0,0,0,0,2,18,0,1,0,FALSO,12,2,33,44.14285719,0,0
31b9ea057b1bd509c675fc2d2db76c1db57183db,1.5,2,2.333333333,2.5,2,0.25,1.763888889,1,1,0,3,0,0,1,1,4,4,0,0,6,41,0,0,1,FALSO,10,10,19,51.34285688,0,0
28b269b24920cfd86353ad708a1d70617d2fdba1,1.25,1.5,2.666666667,2.333333333,3,1.5,2.041666667,0,1,0,5,0,0,3,1,1,1,1,1,3,42,0,0,1,FALSO,4,1,4,9.642857313,0,0
c191599ff8d1f9a6a304a58e0ba049dbea3c5276,0,2.5,3.333333333,3.333333333,3.333333333,0,2.083333333,4,1,0,0,0,0,4,1,5,1,1,1,4,46,0,0,1,FALSO,1,1,2,5.999999866,0,0
284be1bfdd209ef6c947e8e249f5720c27ca8f89,2.75,2,2.666666667,2.166666667,2.333333333,1.75,2.277777778,2,1,6,6,0,0,6,0,0,0,1,1,1,16,0,1,0,FALSO,4,2,9,24.1428569,0,0
42eebd631aba4410d8707538161c5460abfedee4,1.75,2,1.666666667,2.333333333,3.333333333,2.75,2.305555556,0,1,0,0,0,0,2,1,0,0,1,1,2,42,0,0,0,FALSO,3,1,7,4.500000179,0,0
03ae4566a00735b83bdbcd2e193450106441c329,2.5,2.5,3,1.833333333,2,2.5,2.388888889,0,1,0,0,0,0,6,0,0,0,1,1,2,,0,0,1,FALSO,2,40,4,7.928571105,0,0
3be027d3b7aeffe2d6a0b9897567cfd32ea73434,1,1.25,2,1.333333333,1.666666667,0.75,1.333333333,5,0,0,0,0,0,3,0,0,0,1,1,2,19,0,1,0,FALSO,2,13,3,0,0,0
a707ec518185b1af4966b6626817eee899c8b54a,1,1.75,1,1.666666667,2.333333333,0.25,1.333333333,3,0,0,0,0,0,3,1,8,3,0,0,6,55,0,0,0,FALSO,3,26,4,5.999999866,0,0
2f7f908b3c1fe714deee2d0cef8a530538590c9b,0.5,1.5,1.666666667,2.166666667,1,1.5,1.388888889,3,0,0,0,0,0,3,1,0,0,1,1,2,27,0,0,1,FALSO,2,17,3,0,0,0
0dc777d6fdff014849398cbfdd6de7b744a84907,1.75,2.25,2,1.166666667,0.666666667,0.75,1.430555556,4,0,0,6,0,0,3,1,0,0,1,1,3,21,1,1,0,FALSO,17,1,27,57.08571672,0,0
258fd8ad2ac0391d8062153264c84a1be2ea9233,1.5,1.5,1.333333333,1.666666667,1,1.75,1.458333333,5,0,0,0,0,0,3,0,0,0,1,1,3,27,0,0,1,FALSO,1,1,1,0,0,0
59e0fb2ec93796d395d0636912176fabccc2f484,2.25,1.75,1.333333333,1,2,0.5,1.472222222,3,0,0,0,0,0,3,0,3,2,0,0,3,44,0,0,1,FALSO,1,1,1,0,0,0
624459d4cefc5d97a462b005eba81a23ba5c604f,1.25,1.25,1.333333333,1.5,2,1.75,1.513888889,0,0,0,0,0,0,2,0,4,5,1,1,3,47,0,0,1,FALSO,1,4,1,0,0,0
772107dbaec459583cafa603fdfd3d19729d68a3,0.5,2,2,1.166666667,2.333333333,1.25,1.541666667,4,0,0,0,0,0,7,1,0,0,0,0,5,34,0,0,1,FALSO,2,13,2,0,0,0
b8109d4eea4cad526362996b27c2a21f93915e29,2.5,1.75,1,1.333333333,1,2,1.597222222,0,0,6,0,0,0,2,0,4,4,1,0,5,30,0,1,0,FALSO,1,8,1,2.999999933,0,0
e28328bb4cc7ca64e4e92ac1e6909444861201ad,1.5,1,1.666666667,2.5,1.666666667,1.25,1.597222222,5,0,0,0,0,0,2,1,1,0,1,1,2,19,0,1,0,FALSO,1,12,2,5.999999866,0,0
ea7009a712edf4325fa07b4564e06f6008dad329,1.5,1.5,1.333333333,1.666666667,2,1.75,1.625,0,0,0,0,7,0,1,1,2,2,1,0,5,32,0,0,0,FALSO,4,10,6,5.999999866,0,0
bb3855a9e9ab7631c95de47b4158d49941313398,2,2,2,1.833333333,1.333333333,0.75,1.652777778,0,0,0,0,0,0,5,1,0,0,1,1,6,23,0,1,0,FALSO,1,1,1,0,0,0
1d266b2810c82004d7c9ed5164395525ddf568f0,2.5,1.5,1.666666667,0.833333333,2,1.5,1.666666667,5,0,5,0,0,0,2,1,1,1,1,1,5,33,0,0,1,FALSO,13,2,16,5.999999866,0,0
5a2bb2eabb19bf16122fb73c3e67bbd52ac13c17,0.75,1.25,1.666666667,2.5,2.666666667,1.75,1.763888889,1,0,0,0,0,0,2,1,4,6,1,0,6,40,0,0,1,FALSO,1,1,2,0,0,0
45a78672e11ef94806eed9eeefd4217212da654e,2,1.5,2.333333333,1.333333333,3,0.5,1.777777778,0,0,0,0,0,0,5,0,0,3,1,1,4,25,1,0,0,FALSO,2,1,2,0,0,0
8c08b2f11585ff48496de486b94efc5c4037473c,1.5,2,1.666666667,2.166666667,2.333333333,1,1.777777778,0,0,5,0,0,0,3,0,2,0,1,1,4,37,0,0,1,FALSO,3,12,5,5.999999866,0,0
6cc2191c35fb85b231863136502cd0e89b6143f1,2,2,2,2,2,1,1.833333333,0,0,0,0,0,0,3,1,0,0,1,1,5,36,0,0,1,FALSO,1,7,1,0,0,0
4c2f0ed89fbf7e39396fe1f81dc4fc5afb5b83f5,1.75,2,1.666666667,2.833333333,2,0.75,1.833333333,0,0,5,0,0,0,1,1,5,5,0,0,5,20,0,1,0,FALSO,2,4,3,5.999999866,0,0
ca517f4295b323878f0fbd64b97582fabb31085c,1,2,1.666666667,2.166666667,2,2.25,1.847222222,4,0,0,0,0,0,3,1,5,3,1,0,6,24,0,1,0,FALSO,1,1,1,0,0,0
d6eacfca0716970a3949865a257895a5986c4e75,2,1,2.666666667,2.166666667,3.333333333,0,1.861111111,0,0,0,0,0,0,3,1,3,2,1,0,5,30,0,0,1,FALSO,1,1,1,0,0,0
6a8ec8d9bc2d5487d47540987147a3c7e1db779b,1.75,1.75,1.333333333,2.333333333,2.333333333,1.75,1.875,2,0,0,6,0,0,5,1,4,2,1,1,4,21,0,1,0,FALSO,7,1,11,14.5714283,0,0
0c3b5ce31f12e865a5c0939e2c2a1011ac42c2db,1,1.5,3,2,2.333333333,1.5,1.888888889,2,0,0,0,0,0,2,1,2,2,0,0,3,21,1,1,0,FALSO,1,2,1,0,0,0
38e49985cc209202d4f360f6f61dfde5ace969ed,1.5,2.25,2.666666667,1.833333333,2.333333333,0.75,1.888888889,0,0,0,0,0,0,1,0,0,0,0,0,2,18,0,1,0,FALSO,1,7,1,0,0,0
b2ff27aa998d882ecb29aa2d2da1e73876836200,2,2.25,2.333333333,2,1.333333333,1.5,1.902777778,0,0,0,0,0,0,7,0,0,0,1,1,4,20,0,1,0,FALSO,1,1,1,0,0,0
c580cd4c6e68438c9d7ece3d7eef20eac805fb25,3.5,2,0.333333333,2,2.333333333,1.25,1.902777778,0,0,0,5,0,0,7,1,1,1,1,1,6,22,0,0,1,FALSO,1,2,3,13.92857134,0,0
66864d3218dc5c595a6e2b541e83d710a9c0bd09,1.75,1.75,2,2,2,2,1.916666667,0,0,0,0,0,0,6,0,0,0,1,1,4,32,0,0,1,FALSO,1,5,2,0,0,0
ea7808ae41f377402d1ab8419498d0cbe350c483,2,1.75,2.333333333,1.5,2,2,1.930555556,4,0,0,0,0,0,5,1,5,5,1,0,6,40,0,0,1,FALSO,1,1,1,0,0,0
071e3017857d612511c0f65d96073315694e1c7b,2,2,2,1.833333333,2,1.75,1.930555556,0,0,0,3,0,0,4,0,1,0,0,1,3,21,0,1,0,FALSO,2,4,3,4.500000179,0,0
ba80c81faaf309d372060b8f09d719b9d8312970,1,2,2,2.333333333,2.333333333,2,1.944444444,2,0,0,0,0,0,3,0,3,1,1,1,5,29,1,0,1,FALSO,3,5,3,0,0,0
0a763eda0141d1cb73b1437c9515afc7472a13c2,1.75,2,2,1.666666667,2,2.25,1.944444444,0,0,0,0,0,0,4,0,1,1,1,1,3,24,0,1,0,FALSO,1,18,1,0,0,0
c2cc83beb3614698f2ff3c84667a4a09ec4e62b9,1.75,2,2,2,2,2,1.958333333,2,0,0,0,0,0,2,0,5,5,1,1,5,25,0,0,1,FALSO,1,20,1,0,0,0
01deb91952f0e044f90680f8e71384541ccd97c3,2,2,2.666666667,2.833333333,2,0.25,1.958333333,0,0,0,0,0,0,2,0,4,2,1,1,3,,1,1,0,FALSO,4,1,4,11.14285737,0,0
a64afa8c4386b5405d1e5d3c53aaaebd7659d081,2.75,2.25,1.666666667,1.666666667,1.333333333,2.25,1.986111111,2,0,6,0,0,0,5,1,2,2,1,1,3,22,0,0,0,FALSO,4,7,4,4.500000179,0,0
9cb3eda4f763168c4c5d5a20420ab75ed878e8eb,2,2.5,2.333333333,2.333333333,2.333333333,0.5,2,0,0,0,9,0,0,4,1,5,7,1,1,7,47,0,0,1,FALSO,20,3,26,42.14285612,0,0
529483ff0fcdc721483dfbf8a107c68d66623c19,2,2,2,2,2,2,2,0,0,0,0,0,0,3,0,5,5,1,1,3,46,0,0,0,FALSO,1,4,1,0,0,0
e3331bd451db14cf5dccdcdc3012c665b350c9ee,2,2,2,2,2,2,2,0,0,0,0,0,0,4,0,1,1,1,1,2,15,1,1,0,FALSO,1,15,1,0,0,0
4a5a09e94e4392992003c1707c892523efe4e37b,2,2,2,2,2,2,2,0,0,0,0,0,0,2,1,0,0,1,1,3,38,0,0,1,FALSO,2,1,4,1.499999966,0,0
59f951d06c53d7793ee2aa813dc54f7e58b78ef5,2,2,2,2,2,2,2,0,0,4,0,0,0,5,1,1,1,0,0,3,24,0,1,0,FALSO,1,2,1,2.999999933,0,0
b90a9a9b888045ee1233b2bfc2006bf26c0ac0bb,2,2,2,2,2,2,2,0,0,5,0,0,0,8,0,1,1,1,1,5,53,0,0,1,FALSO,7,2,14,11.14285737,0,0
579ac59aed8ec0114d188f86994185fb437b5973,1.75,2.25,3.333333333,2,1.666666667,1,2,4,0,4,3,0,0,3,0,4,1,1,1,6,34,0,0,1,FALSO,4,1,6,25,0,0
2db419f3ab19a213764c8a5678953aed49c6580d,2,2.25,2.666666667,2.166666667,1.666666667,1.25,2,6,0,0,0,0,0,5,1,3,2,1,1,3,27,0,0,1,FALSO,1,5,1,0,0,0
44476b624cec0993e1c15c61f168b62b6f416218,2,2,2,2.166666667,2,2,2.027777778,0,0,0,0,0,0,5,0,0,0,0,0,3,24,0,1,0,FALSO,2,3,2,0,0,0
878658c3329f7ee328e52f844a11d8c48d4c6026,1.75,2.25,2,3,1.666666667,1.5,2.027777778,0,0,0,0,0,0,6,1,0,0,1,1,3,31,0,0,0,FALSO,2,3,2,0,0,0
dcee83b7bc8adff38bc6048cac87e7ce454e7305,2,2.25,2.333333333,1.833333333,2.333333333,1.5,2.041666667,0,0,0,0,0,0,4,0,0,0,1,1,4,34,0,0,1,FALSO,1,16,1,0,0,0
